id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn,tenure,price_off_peak_var,price_peak_var,price_mid_peak_var,price_off_peak_fix,price_peak_fix,price_mid_peak_fix
033c764,channel_sales_3,22361,0,1311,2012-05-28,2016-05-28,2012-05-28,2015-06-02,2862.55,1311,0.0,0.0,0.1431599999999999,0.0,44.31137796,false,195.22,24.9,24.9,1,236.08,4,code_1,15.0,retention,4,0.14736483333333336,0.0,0.0,44.37063526,0.0,0.0
dfa3dbe,channel_sales_2,447173,0,64079,2010-06-02,2016-06-02,2010-06-02,2015-06-14,4794.76,5528,0.0,16.32,0.1646369999999999,0.087381,44.31137796,false,662.23,19.28,19.28,2,411.12,6,code_2,13.2,retention,6,0.16779716666666666,0.08611425,0.0,44.35582046,0.0,0.0
be5cfb2,not_specified,27210,0,2361,2004-07-14,2016-07-14,2004-07-14,2015-07-15,2787.71,2361,0.0,133.73,0.115174,0.098837,40.606701,false,239.72,12.72,12.72,1,305.19,12,code_3,16.5,retention,12,0.12272558333333333,0.10218500000000001,0.07277766666666667,40.6338515,24.380309139999998,16.25354036
3b45bb7,not_specified,6732,15862,53,2009-08-24,2016-08-24,2009-08-24,2015-08-25,936.24,0,0.0,16.64,0.144902,0.0,44.31137796,true,0.0,15.72,15.72,3,84.85,6,code_3,13.2,retention,7,0.1486981666666666,0.0,0.0,44.32619026,0.0,0.0
436c665,channel_sales_3,35227,0,3133,2011-12-09,2016-12-09,2014-11-17,2015-12-10,3248.9,2784,0.0,132.15,0.1165089999999999,0.101397,40.606701,false,277.49,0.8400000000000011,0.8400000000000011,2,425.14,4,code_2,19.8,retention,5,0.12428108333333332,0.10371841666666663,0.073363,40.728885,24.437330039999996,16.29155496
4b72138,channel_sales_2,1024484,0,74143,2011-02-11,2016-02-11,2011-02-11,2015-02-12,323.24,0,0.0,16.5,0.1458839999999999,0.0,44.31137796,false,0.0,26.04,26.04,1,32.03,5,code_3,10.392,retention,5,0.14960183333333332,0.0,0.0,44.26693026,0.0,0.0
2aa6b41,not_specified,2191,0,0,2010-01-01,2017-01-01,2010-01-01,2016-01-02,328.35,0,0.0,16.45,0.1458839999999999,0.0,44.31137796,false,0.0,26.04,26.04,1,30.44,6,code_2,10.392,retention,7,0.14968883333333333,0.0,0.0,44.26693026,0.0,0.0
cd9d09a,not_specified,32566,0,1850,2005-09-15,2016-03-02,2015-03-09,2015-03-09,2890.75,1850,0.0,132.74,0.1163299999999999,0.099441,40.606701,false,183.68,22.32,22.32,1,315.13,10,code_3,16.5,retention,11,0.12369041666666665,0.10315424999999996,0.07238133333333334,40.68815609999999,24.4128927,16.2752634
19ef556,channel_sales_1,14094,0,1330,2012-05-03,2016-05-03,2012-05-03,2015-05-04,1504.57,1330,0.0,144.98,0.115174,0.098837,40.606701,false,135.09,21.66,21.66,1,161.16,4,code_1,15.1,retention,4,0.12278558333333334,0.10239583333333331,0.07328333333333333,40.6610035,24.39660114,16.26440236
c2c533c,channel_sales_1,10347,0,3054,2009-10-30,2016-10-30,2009-10-30,2015-11-01,1095.44,3054,0.0,16.32,0.1670859999999999,0.088444,45.30837756,false,305.26,13.8,13.8,1,98.35,6,code_2,10.392,retention,7,0.16726191666666668,0.08739666666666666,0.0,44.365078759999996,0.0,0.0
7dcfdbd,channel_sales_3,14507,0,2525,2011-05-18,2016-05-18,2011-05-18,2015-05-23,1578.25,2525,0.0,131.81,0.1169099999999999,0.100572,40.606701,false,263.35,21.0,21.0,1,191.49,5,code_2,19.8,retention,5,0.12524616666666666,0.10485641666666667,0.07574391666666667,40.6610035,24.39660114,16.26440236
c8febf9,channel_sales_1,6487,0,732,2009-10-20,2016-10-20,2009-10-20,2015-10-23,689.59,732,0.0,131.35,0.1152369999999999,0.100123,40.9390266,false,74.43,26.4,26.4,1,66.4,6,code_2,19.8,retention,7,0.12397108333333334,0.10377791666666665,0.07359316666666667,40.648679099999995,24.41142674,16.29280296
46db5af,not_specified,861,0,0,2009-12-22,2016-12-22,2015-11-01,2015-12-23,129.42,0,0.0,16.75,0.144038,0.0,46.30537836,false,0.0,20.54,20.54,1,7.46,6,code_2,10.392,retention,7,0.14979533333333328,0.0,0.0,44.44470995999999,0.0,0.0
08dd0dd,channel_sales_1,0,0,0,2010-01-18,2017-01-18,2010-01-18,2016-01-19,0.0,0,0.0,18.42,0.146694,0.0,44.31137796,false,0.0,33.12,33.12,1,0.02,6,code_1,13.2,retention,7,0.15064316666666666,0.0,0.0,44.26693046,0.0,0.0
a53e405,channel_sales_4,43896,0,163,2012-10-17,2016-10-16,2013-12-10,2015-10-18,4510.32,163,0.0,129.26,0.1152369999999999,0.100123,40.606701,false,15.4,6.56,6.56,1,520.92,3,code_1,19.72,retention,4,0.12397108333333334,0.10377791666666665,0.07359316666666667,40.5931235,24.35587114,16.237247359999998
e4dfd26,not_specified,1451863,61767,47435,2010-02-12,2016-02-12,2010-02-12,2015-02-13,2483.46,0,0.0,18.35,0.144149,0.0,44.31137796,true,0.0,29.76,29.76,2,231.76,6,code_2,13.2,retention,6,0.14845899999999998,0.0,0.0,44.41508016,0.0,0.0
994e7b1,channel_sales_1,73032,1757,4468,2011-07-08,2016-07-08,2014-06-18,2015-07-09,432.44,1185,0.0,16.18,0.1457109999999999,0.0,44.31137796,true,174.91,14.64,14.64,2,45.29,5,code_1,10.392,retention,5,0.14990516666666667,0.0,0.0,44.44470995999999,0.0,0.0
9e1c426,channel_sales_1,34203,0,1020,2012-10-16,2016-10-16,2012-10-16,2015-10-18,2430.16,0,0.0,19.45,0.145789,0.0,44.31137796,false,0.0,8.8,8.8,1,224.16,3,code_1,13.2,retention,4,0.14841583333333333,0.0,0.0,44.29656026,0.0,0.0
49ef368,channel_sales_1,8079,0,0,2012-07-20,2016-07-20,2012-07-20,2015-07-27,1211.99,0,0.0,18.32,0.1457109999999999,0.0,44.31137796,false,0.0,19.48,19.48,1,117.22,4,code_1,13.856,retention,4,0.14979741666666666,0.0,0.0,44.34100546,0.0,0.0
4a61bdc,channel_sales_4,2158,0,362,2012-01-20,2017-01-20,2012-01-20,2016-01-21,167.01,185,0.0,16.16,0.146694,0.0,44.31137796,false,27.38,26.04,26.04,1,17.45,4,code_3,10.392,churn,5,0.15064316666666666,0.0,0.0,44.26693036,0.0,0.0
167faf6,channel_sales_1,57518,0,16509,2011-08-01,2016-08-01,2011-08-01,2015-08-02,5598.7,16509,0.0,192.02,0.113323,0.096984,40.606701,false,1575.69,7.8,7.8,1,531.08,5,code_1,20.78,retention,5,0.12307366666666665,0.09929325,0.06527075,40.928688879999996,22.343864749999998,14.895910299999999
8895b8b,channel_sales_2,24478,0,0,2010-06-17,2016-06-16,2010-06-17,2015-06-19,502.93,0,0.0,16.29,0.16695,0.089695,44.31137796,false,0.0,19.11,19.11,1,58.65,6,code_3,10.35,retention,6,0.1708356666666667,0.08915325,0.0,44.355820359999996,0.0,0.0
9994bcd,channel_sales_3,14850,7610,534,2012-05-22,2016-05-22,2012-05-22,2015-06-01,1658.27,0,0.0,16.5,0.143166,0.0,44.31137796,true,0.0,22.95,22.95,2,159.77,4,code_3,13.856,retention,4,0.14736483333333336,0.0,0.0,44.37063526,0.0,0.0
716169c,not_specified,94510,0,0,2010-12-09,2016-12-09,2015-11-01,2015-12-10,388.01,0,0.0,17.64,0.14346,0.0,46.30537836,false,0.0,27.28,27.28,1,29.67,5,code_3,13.856,retention,6,0.14957658333333332,0.0,0.0,44.26693036,0.0,0.0
681a6eb,channel_sales_1,46423,0,4475,2011-02-10,2016-02-10,2015-12-15,2015-02-11,2165.49,2402,0.0,18.27,0.143575,0.0,44.31137796,false,347.02,29.64,29.64,1,202.07,5,code_1,13.15,retention,5,0.14791741666666666,0.0,0.0,44.26693046,0.0,0.0
c0f5547,channel_sales_4,10349,8804,0,2013-04-20,2016-04-20,2013-04-20,2015-04-21,1537.86,0,0.0,17.12,0.144149,0.0,44.31137796,true,0.0,25.7,25.7,2,141.5,3,code_1,13.856,retention,3,0.14828216666666663,0.0,0.0,44.38545026,0.0,0.0
15e779d,channel_sales_2,90849,0,1897,2010-08-09,2016-08-09,2010-08-09,2015-08-10,1483.94,0,0.0,29.66,0.16695,0.089695,44.31137796,false,0.0,14.04,14.04,1,129.85,5,code_2,13.2,retention,6,0.1705616666666667,0.08865424999999999,0.0,44.32619036,0.0,0.0
bb71983,channel_sales_3,8077,0,917,2012-03-10,2016-03-10,2012-03-10,2015-03-11,859.09,917,0.0,129.95,0.120372,0.103487,40.606701,false,97.01,43.06,43.06,1,98.53,4,code_1,19.0,retention,4,0.12779733333333335,0.10726091666666666,0.07648824999999997,40.68815609999999,24.4128927,16.2752634
9beec96,channel_sales_1,65288,3000,5878,2010-08-05,2016-06-17,2014-06-25,2013-08-07,6637.61,5878,0.0,146.98,0.114658,0.099545,40.606701,true,583.03,12.12,12.12,2,681.32,5,code_1,20.785,retention,6,0.12429341666666664,0.10402641666666668,0.07373466666666667,40.728885,24.437330039999996,16.29155496
c9bd2ff,channel_sales_1,13000,0,0,2011-04-28,2016-04-28,2011-04-28,2015-04-29,1918.34,0,0.0,0.0,0.142819,0.0,44.31137796,false,0.0,22.44,22.44,1,165.57,5,code_1,12.1,retention,5,0.14731616666666666,0.0,0.0,44.38545026,0.0,0.0
7831e3e,channel_sales_3,13489,9835,9438,2012-02-06,2016-02-06,2012-02-06,2015-02-09,2010.28,9438,0.0,62.15,0.146694,0.0,44.31137796,true,1396.66,37.56,37.56,3,73.39,4,code_2,15.0,retention,4,0.1507005,0.0,0.0,44.26693046,0.0,0.0
e223b23,not_specified,19463,0,1504,2009-09-25,2016-09-25,2015-07-11,2015-09-27,830.04,0,0.0,12.27,0.16059,0.083332,44.31137796,false,0.0,11.95,11.95,1,87.97,6,code_2,13.856,retention,7,0.16610166666666668,0.08399849999999999,0.0,44.35582046,0.0,0.0
49c56a7,channel_sales_4,941,0,0,2012-12-31,2016-12-31,2012-12-31,2016-01-01,201.3,0,0.0,14.59,0.273963,0.0,59.26637796,true,0.0,207.96,207.96,2,123.02,3,code_1,13.856,retention,4,0.26659741666666664,0.007123583333333333,0.0,57.96193036,0.0,0.0
24b3ac2,channel_sales_3,4986,38325,0,2011-07-01,2016-07-01,2011-07-01,2015-07-04,749.44,0,0.0,6.88,0.1457109999999999,0.0,44.31137796,true,0.0,15.5,15.5,3,77.54,5,code_1,11.0,retention,5,0.14979741666666666,0.0,0.0,44.34100536,0.0,0.0
50c9d8e,channel_sales_4,1686,0,0,2010-06-07,2016-06-07,2010-06-07,2015-06-23,252.98,0,0.0,16.56,0.1457109999999999,0.0,44.31137796,false,0.0,21.52,21.52,1,25.23,6,code_2,13.2,retention,6,0.14985533333333334,0.0,0.0,44.355820359999996,0.0,0.0
2d50248,channel_sales_3,2804,0,495,2012-02-01,2016-02-27,2015-12-18,2015-03-09,529.6,495,28.0,19.58,0.186188,0.0,45.80687796,false,92.67,46.32,46.32,1,60.83,4,code_1,13.2,retention,4,0.1897295,0.0,0.0,45.76093046,0.0,0.0
54e968f,channel_sales_2,10672,0,0,2010-07-22,2016-08-21,2014-08-11,2015-08-22,1172.61,0,0.0,13.62,0.161165,0.083909,44.31137796,false,0.0,14.7,14.7,1,86.74,6,code_3,13.856,retention,6,0.16579866666666665,0.08458558333333333,0.0,44.32619046,0.0,0.0
76acf37,not_specified,181340,0,124257,2010-12-02,2016-12-02,2015-11-01,2015-12-03,547.83,0,0.0,18.46,0.14346,0.0,45.80687796,false,0.0,16.14,16.14,1,43.13,5,code_3,10.392,churn,6,0.14904225000000001,0.007123583333333333,0.0,44.26693026,0.0,0.0
4091b3c,channel_sales_3,9276,0,0,2012-02-27,2016-02-27,2012-02-27,2015-03-09,923.1,0,0.0,10.43,0.165794,0.087899,44.31137796,false,0.0,36.24,36.24,1,114.2,4,code_1,14.49,retention,4,0.169938,0.0883455833333333,0.0,44.26693046,0.0,0.0
f87f391,channel_sales_1,16499,0,1029,2010-05-26,2016-09-16,2013-09-16,2015-09-17,2394.68,1029,0.0,18.32,0.140621,0.0,44.31137796,false,146.63,12.98,12.98,1,178.56,6,code_1,15.0,retention,6,0.14499033333333336,0.0,0.0,44.355820359999996,0.0,0.0
0e03e07,channel_sales_1,10740,0,0,2010-04-01,2016-04-01,2015-03-09,2015-04-02,1067.05,0,0.0,16.4,0.161459,0.083561,44.31137796,false,0.0,19.28,19.28,1,92.8,6,code_2,10.392,retention,6,0.16620925,0.08411941666666667,0.0,44.38545035999999,0.0,0.0
f652b01,channel_sales_3,5415,0,0,2011-09-05,2016-09-05,2011-09-05,2015-09-06,816.97,0,0.0,15.35,0.1457109999999999,0.0,44.31137796,false,0.0,28.68,28.68,1,85.01,4,code_1,11.43,churn,5,0.14968158333333334,0.0,0.0,44.31137546,0.0,0.0
be2111d,channel_sales_1,7895,0,0,2010-01-01,2017-01-01,2015-11-18,2016-01-02,1180.14,0,0.0,16.02,0.144152,0.0,44.31137796,false,0.0,30.36,30.36,1,113.07,6,code_2,12.1,retention,7,0.14925758333333333,0.0,0.0,44.26693026,0.0,0.0
397e146,not_specified,21820,0,0,2009-01-26,2017-01-26,2014-11-14,2016-01-27,2433.6,0,0.0,16.11,0.143801,0.0,44.31137796,false,0.0,23.28,23.28,1,215.18,7,code_3,10.35,retention,8,0.14573608333333332,0.0,0.0,44.26693026,0.0,0.0
f7d8f1d,not_specified,3038,0,0,2010-10-27,2016-10-25,2014-06-28,2015-10-29,459.66,0,0.0,15.98,0.147506,0.0,45.80687796,false,0.0,24.2,24.2,1,47.28,5,code_3,13.856,retention,6,0.1513245,0.0,0.0,44.69470995999999,0.0,0.0
a7b7a19,not_specified,2892,183,0,2010-11-09,2016-11-09,2010-11-09,2015-11-10,436.28,0,0.0,17.04,0.147506,0.0,45.80687796,true,0.0,21.78,21.78,2,45.23,5,code_1,13.2,churn,6,0.15070391666666666,0.0,0.0,44.40674506,0.0,0.0
b4cd3aa,channel_sales_3,19,0,5,2012-07-04,2016-07-04,2012-07-04,2015-07-09,4.24,5,0.0,20.08,0.272981,0.0,59.26637796,false,1.37,198.56,198.56,1,2.49,4,code_1,13.3,retention,4,0.2029861666666667,0.0,0.0,50.59100546,0.0,0.0
f0d79af,channel_sales_3,5096,0,0,2011-07-11,2016-07-11,2014-06-17,2015-07-12,216.4,0,0.0,19.53,0.1457109999999999,0.0,44.31137796,false,0.0,18.62,18.62,1,21.63,5,code_2,13.2,retention,5,0.14990516666666667,0.0,0.0,44.44470995999999,0.0,0.0
76d1c02,not_specified,2968,0,317,2009-11-26,2016-11-26,2015-09-18,2015-11-27,72.87,0,0.0,34.87,0.164197,0.085552,46.30537836,false,0.0,20.97,20.97,1,4.73,6,code_2,10.35,retention,7,0.16796058333333333,0.08654933333333333,0.0,44.44841206,0.0,0.0
3ad28b9,channel_sales_1,13405,0,773,2012-07-25,2016-05-13,2014-05-13,2015-05-18,1357.3,773,0.0,119.07,0.1128599999999999,0.096521,40.606701,false,75.41,21.27,21.27,1,167.06,4,code_1,20.0,retention,4,0.11991958333333334,0.09960458333333333,0.07063983333333333,40.6745798,24.404746919999997,16.26983288
6691073,channel_sales_1,5597,0,0,2012-06-22,2016-06-22,2012-06-22,2015-06-23,840.22,0,0.0,19.59,0.1457109999999999,0.0,44.31137796,false,0.0,21.52,21.52,1,89.82,4,code_1,13.2,retention,4,0.14985533333333334,0.0,0.0,44.35582026,0.0,0.0
72161ac,channel_sales_2,52331,0,7502,2010-03-29,2016-03-29,2010-03-29,2015-03-30,1279.08,1075,0.0,15.32,0.144149,0.0,44.31137796,false,156.99,27.37,27.37,1,134.48,6,code_2,12.0,retention,6,0.1483705833333333,0.0,0.0,44.40026526,0.0,0.0
4f561f9,channel_sales_1,35855,0,5083,2011-06-04,2016-06-04,2015-01-08,2015-06-23,2475.85,2334,0.0,0.0,0.142819,0.0,44.31137796,false,333.86,19.28,19.28,1,172.89,5,code_1,13.2,churn,5,0.14405883333333333,0.0,0.0,44.355820359999996,0.0,0.0
f593617,channel_sales_2,17159,0,0,2009-11-26,2016-11-26,2009-11-26,2015-11-27,1033.09,0,0.0,6.88,0.146348,0.0,45.30837756,false,0.0,16.92,16.92,1,95.64,6,code_2,13.2,retention,7,0.14986466666666667,0.0,0.0,44.365078659999995,0.0,0.0
e5d97b9,channel_sales_1,3926060,1959386,469210,2013-03-20,2016-03-20,2013-08-05,2015-03-23,326.27,144,0.0,145.62,0.120372,0.103487,40.606701,true,14.62,74.89,74.89,2,48.97,3,code_1,33.0,retention,3,0.12779733333333335,0.10726091666666666,0.07648824999999997,40.68815609999999,24.4128927,16.2752634
7b2d6a1,channel_sales_1,302,0,0,2012-10-31,2016-10-31,2012-10-31,2015-11-01,62.62,0,0.0,15.65,0.2453469999999999,0.168092,53.28437796,false,0.0,92.48,92.48,1,64.65,3,code_1,10.392,retention,4,0.24990474999999998,0.1686140833333333,0.0,53.24874546,0.0,0.0
e94ce71,channel_sales_4,8406,0,781,2010-02-22,2016-02-22,2010-02-22,2015-02-23,894.08,781,0.0,142.08,0.120372,0.103487,40.606701,false,80.53,37.92,37.92,1,95.11,6,code_2,15.2,retention,6,0.12791441666666667,0.10736958333333334,0.0767363333333333,40.7017324,24.421038479999996,16.28069392
651899d,channel_sales_1,439112,0,45099,2012-03-26,2016-03-26,2013-09-14,2015-03-29,8377.33,6453,0.0,144.4,0.1100829999999999,0.093746,40.606701,false,644.55,70.65,70.65,1,702.31,4,code_1,79.0,retention,4,0.1183233333333333,0.09819941666666664,0.06891024999999999,40.68815609999999,24.4128927,16.2752634
f61eeba,channel_sales_1,2677,0,0,2011-07-20,2016-04-28,2015-04-28,2014-07-21,372.88,0,30.0,9.74,0.2292719999999999,0.116714,45.80687796,false,0.0,34.6,34.6,2,18.04,5,code_1,11.0,retention,5,0.21781674999999998,0.11007241666666663,0.0,45.46400546,0.0,0.0
0642768,not_specified,9598,0,546,2005-03-16,2016-03-16,2005-03-16,2015-03-17,1025.77,546,0.0,131.35,0.1169,0.1000149999999999,40.606701,false,55.4,41.88,41.88,1,119.69,11,code_3,23.1,retention,11,0.12417433333333333,0.10363816666666666,0.07286525,40.68815609999999,24.4128927,16.2752634
6041c92,channel_sales_2,6118,0,1399,2009-09-16,2016-09-16,2009-09-16,2015-09-17,718.23,1399,0.0,17.64,0.165793,0.0885389999999999,44.31137796,false,170.49,12.82,12.82,1,59.5,6,code_2,13.2,retention,7,0.16883391666666667,0.08681425,0.0,44.31137546,0.0,0.0
a0a589f,channel_sales_1,17131,0,0,2011-12-15,2016-12-15,2015-05-24,2015-12-16,1703.04,0,0.0,117.54,0.1165089999999999,0.101397,40.606701,false,0.0,0.6799999999999989,0.6799999999999989,1,243.91,4,code_1,15.935,retention,5,0.12436533333333333,0.103885,0.0736505,40.565971499999996,24.339579139999998,16.22638536
e914a13,channel_sales_1,1996,0,224,2012-05-11,2016-05-11,2012-05-11,2015-05-13,200.53,224,0.0,146.16,0.1169099999999999,0.100572,40.606701,false,22.05,31.41,31.41,1,24.73,4,code_1,17.32,retention,4,0.12524616666666666,0.10485641666666667,0.07574391666666667,40.6610035,24.39660114,16.26440236
d9d0d5a,channel_sales_1,47937,39727,0,2011-02-22,2016-10-05,2015-10-05,2015-02-27,4785.01,0,0.0,143.2,0.110377,0.095264,40.606701,true,0.0,5.52,5.52,5,407.99,5,code_1,33.0,churn,5,0.12279899999999999,0.10269866666666665,0.07215941666666664,40.7017324,24.421038479999996,16.28069392
1eb6cc0,not_specified,2405,0,368,2010-01-25,2017-01-25,2015-11-18,2016-01-26,360.6,368,0.0,16.38,0.144963,0.0,44.31137796,false,53.82,25.92,25.92,1,37.06,6,code_2,10.35,retention,7,0.15004941666666666,0.007123583333333333,0.0,44.26693036,0.0,0.0
fa94de8,channel_sales_1,6615,10477,0,2012-11-02,2016-11-02,2012-11-02,2015-11-04,989.51,0,0.0,13.66,0.145789,0.0,44.31137796,true,0.0,31.2,31.2,3,323.22,3,code_3,13.856,retention,4,0.14822933333333335,0.0,0.0,44.28174526,0.0,0.0
c7be5df,channel_sales_3,40935,45353,1787,2011-10-27,2016-10-25,2015-05-24,2015-10-27,1592.18,1787,0.0,129.65,0.1165089999999999,0.101397,40.606701,true,180.68,11.64,11.64,2,186.72,4,code_2,23.1,retention,5,0.1250528333333333,0.10485766666666667,0.0746685,40.5931235,24.35587114,16.237247359999998
4bb261c,channel_sales_1,3811,0,0,2012-08-15,2016-02-14,2015-12-16,2015-02-16,398.79,0,0.0,18.32,0.138598,0.0,44.31137796,false,0.0,26.04,26.04,1,39.75,3,code_1,10.392,retention,4,0.14540333333333333,0.0,0.0,44.26693046,0.0,0.0
25dc402,not_specified,14847,0,1228,2009-12-14,2016-12-14,2009-12-14,2015-12-16,613.25,536,0.0,132.11,0.1152369999999999,0.100123,40.9390266,false,52.4,21.52,21.52,1,73.57,6,code_3,20.7,retention,7,0.12416558333333334,0.10369091666666667,0.0734645,40.565971499999996,24.339579139999998,16.22638536
069f822,not_specified,24165,0,1038,2009-10-07,2016-10-07,2009-10-07,2015-10-09,699.62,0,0.0,6.83,0.144902,0.0,44.31137796,false,0.0,9.919999999999993,9.919999999999993,1,62.6,6,code_2,13.2,retention,7,0.14971166666666666,0.0,0.0,44.29656036,0.0,0.0
a883dad,channel_sales_1,9914,14996,798,2010-03-03,2016-03-03,2010-03-03,2015-03-09,877.77,798,0.0,137.13,0.120372,0.103487,40.606701,true,69.34,29.91,29.91,4,127.57,6,code_2,16.5,retention,6,0.12779733333333335,0.10726091666666666,0.07648824999999997,40.68815609999999,24.4128927,16.2752634
3e2c022,channel_sales_1,28391,0,4677,2011-10-11,2016-10-11,2015-05-24,2015-10-12,2955.83,4677,0.0,130.43,0.1165089999999999,0.101397,40.606701,false,475.63,5.36,5.36,1,369.64,4,code_1,16.0,retention,5,0.12505399999999997,0.104858,0.0746685,40.5931235,24.35587114,16.237247359999998
6b0e8af,channel_sales_1,5881,0,0,2012-10-20,2016-11-18,2015-11-01,2015-11-20,556.68,0,0.0,118.95,0.114667,0.099548,40.9390266,false,0.0,29.64,29.64,1,84.52,3,code_1,25.0,retention,4,0.12194775000000001,0.10175458333333333,0.07156900000000001,40.648679099999995,24.41142674,16.29280296
7cd9382,not_specified,17465,0,3714,2009-11-02,2016-11-02,2015-09-20,2015-11-04,1780.45,3714,0.0,16.34,0.162711,0.084066,44.31137796,false,346.58,6.45,6.45,1,115.84,6,code_2,13.856,retention,7,0.16739583333333333,0.08582274999999995,0.0,44.370635459999995,0.0,0.0
d897fd3,channel_sales_1,12820,0,0,2011-12-01,2016-12-01,2015-11-01,2015-12-02,1889.83,0,0.0,16.19,0.143478,0.0,44.31137796,false,0.0,2.8,2.8,1,146.17,4,code_1,10.39,retention,5,0.14746683333333332,0.0,0.0,44.26693046,0.0,0.0
0e8df67,not_specified,4444,0,349,2010-02-11,2016-02-11,2010-02-11,2015-02-12,474.49,349,0.0,129.01,0.120372,0.103487,40.606701,false,36.56,49.92,49.92,1,65.97,6,code_1,20.0,retention,6,0.12791441666666667,0.10736958333333334,0.0767363333333333,40.7017324,24.421038479999996,16.28069392
b1f2657,channel_sales_2,30770,0,2659,2012-01-13,2017-01-12,2015-12-16,2016-01-14,3030.47,2659,0.0,132.93,0.109967,0.093076,40.606701,false,237.87,27.0,27.0,1,337.94,4,code_3,18.0,churn,5,0.12173125,0.10125775,0.07088041666666667,40.565971499999996,24.339579139999998,16.22638536
64d48dd,not_specified,9570,27699,881,2009-08-27,2016-08-27,2009-08-27,2015-08-28,1454.34,881,0.0,0.0,0.144902,0.0,44.31137796,true,110.2,15.72,15.72,2,116.28,6,code_3,13.2,retention,7,0.1486981666666666,0.0,0.0,44.32618996,0.0,0.0
cde7e58,channel_sales_2,2940360,155531,269980,2010-11-26,2016-11-26,2010-11-26,2015-11-27,1467.84,3241,0.0,0.0,0.166178,0.087538,44.31137796,true,344.39,4.83,4.83,2,134.54,5,code_2,10.35,retention,6,0.1664625833333333,0.0850560833333333,0.0,44.28174536,0.0,0.0
c4c2895,not_specified,5253,0,0,2009-09-03,2016-09-03,2014-12-12,2015-09-04,609.49,0,0.0,16.42,0.165793,0.0885389999999999,44.31137796,false,0.0,10.08,10.08,1,65.31,6,code_2,10.392,churn,7,0.16933941666666666,0.087067,0.0,44.44470995999999,0.0,0.0
3be7ada,channel_sales_1,4384,0,548,2009-11-23,2016-11-23,2009-11-23,2015-11-24,514.25,548,0.0,15.95,0.1670859999999999,0.088444,45.80687796,false,61.85,22.89,22.89,1,48.94,6,code_2,13.856,retention,7,0.16892266666666667,0.08751516666666666,0.0,44.406745459999996,0.0,0.0
d30fe08,channel_sales_1,8145,0,1679,2012-08-08,2016-08-08,2015-06-17,2015-08-09,1201.33,1679,0.0,16.79,0.141666,0.0,44.31137796,false,240.46,16.44,16.44,1,112.37,3,code_3,13.856,retention,4,0.14742308333333332,0.0,0.0,44.370635459999995,0.0,0.0
25aacd8,channel_sales_2,121360,0,4985,2010-05-01,2016-05-01,2010-05-01,2015-05-02,825.58,633,0.0,132.13,0.1169099999999999,0.100572,40.606701,false,62.16,35.85,35.85,1,96.78,6,code_2,19.8,retention,6,0.12524616666666666,0.10485641666666667,0.07574391666666667,40.6610035,24.39660114,16.26440236
00459ff,channel_sales_1,49590,0,4088,2012-07-30,2016-07-30,2015-06-16,2015-07-31,4209.81,4088,0.0,144.43,0.114603,0.098261,40.606701,false,394.29,26.62,26.62,1,485.25,4,code_1,34.5,retention,4,0.12585441666666666,0.09853208333333334,0.05963308333333334,41.31855916,20.3644417,13.576295799999999
b852631,channel_sales_1,4946,0,0,2013-01-04,2017-01-04,2013-01-04,2016-01-05,457.61,0,0.0,16.24,0.165794,0.087899,44.31137796,false,0.0,26.04,26.04,1,63.65,3,code_2,10.392,retention,4,0.1698778333333333,0.0884234166666666,0.0,44.26693036,0.0,0.0
d42f1fa,not_specified,28877,0,2128,2009-12-05,2016-11-08,2015-10-31,2015-11-09,2885.25,2128,0.0,116.82,0.114667,0.099548,40.606701,false,210.27,3.24,3.24,1,361.3,6,code_1,17.320999999999998,retention,7,0.12377716666666667,0.10372474999999999,0.07356083333333334,40.6066995,24.36401714,16.24267836
a81a3d6,channel_sales_1,7114,0,1033,2010-10-15,2016-10-15,2015-08-26,2015-10-16,1058.2,1033,0.0,19.77,0.142881,0.0,45.80687796,false,149.34,18.12,18.12,1,76.01,5,code_1,10.392,churn,6,0.14850841666666667,0.0,0.0,44.546560559999996,0.0,0.0
0b9b774,channel_sales_3,1548,0,0,2011-11-29,2016-11-29,2011-11-29,2015-11-30,233.29,0,0.0,18.51,0.147506,0.0,46.30537836,false,0.0,20.97,20.97,1,23.2,4,code_2,10.35,retention,5,0.15042333333333333,0.007123583333333333,0.0,44.26693036,0.0,0.0
ec2ac9f,channel_sales_4,10926,0,0,2010-08-20,2016-08-20,2010-08-20,2015-08-21,382.4,0,0.0,27.12,0.16695,0.089695,44.31137796,false,0.0,16.44,16.44,1,35.61,5,code_3,13.856,retention,6,0.1705616666666667,0.08865424999999999,0.0,44.32619046,0.0,0.0
076871e,channel_sales_1,42144,0,493,2009-06-22,2016-06-22,2009-06-22,2015-06-23,3860.98,493,0.0,131.37,0.115174,0.098837,40.606701,false,44.32,21.16,21.16,1,552.24,7,code_3,23.1,retention,7,0.12275558333333335,0.10229041666666666,0.0730305,40.6474275,24.38845514,16.25897136
