channel_sales,cons_12m,cons_gas_12m,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,has_gas,imp_cons,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,price_mid_peak_fix,churn
0,59212,0,6425.37,0.0,117.18,0.099441,0,452.56,28.17,1,642.66,4,0,31.5,16.29155496,retention
0,42365,0,4062.62,0.0,143.02,0.100123,0,421.66,3.42,1,480.65,6,0,18.0,16.23181636,retention
0,5447,0,145.91,0.0,18.37,0.0,0,24.98,21.09,1,11.45,3,0,10.392,0.0,retention
0,78228,0,456.92,0.0,16.63,0.0,0,0.0,33.12,1,47.92,6,1,13.2,0.0,retention
1,2894,142209,371.52,0.0,18.96,0.0,1,46.29,21.64,2,26.53,5,2,10.392,0.0,retention
0,37696,0,3991.35,0.0,178.46,0.099998,0,329.15,19.21,1,481.53,4,0,40.0,16.29155496,retention
0,77929,0,838.6,0.0,16.66,0.0,0,0.0,16.92,1,74.42,6,0,10.392,0.0,retention
7,1001492,159816,232.81,0.0,131.8,0.1000149999999999,1,34.75,44.91,2,23.53,6,1,19.8,16.2752634,retention
2,9407,5891,1148.5,0.0,13.48,0.089602,1,109.58,18.4,2,117.54,4,0,13.856,0.0,retention
1,897536,553593,0.0,0.0,325.32,0.087232,1,0.0,0.12,2,0.0,4,0,75.6,8.36773104,retention
1,215616,0,1758.23,0.0,130.51,0.102308,0,328.71,24.18,1,216.83,6,1,20.0,16.26983288,retention
0,8959,259395,1701.28,28.0,0.0,0.0,1,0.0,40.68,2,150.63,4,0,12.5,0.0,retention
0,38523,0,1657.24,0.0,96.52,0.100572,0,228.22,12.3,1,205.17,3,0,19.746,16.248109359999997,retention
7,53485,0,5470.07,0.0,131.76,0.098142,0,442.16,16.12,1,555.0,5,1,27.7,16.29155496,retention
2,12182,0,1802.98,0.0,17.34,0.0,0,122.69,19.28,1,160.84,4,0,10.392,0.0,retention
7,2848,0,428.85,0.0,17.45,0.0,0,0.0,26.04,1,43.19,6,1,10.392,0.0,retention
7,6015,0,635.94,0.0,37.89,0.100572,0,62.68,40.78,1,62.57,6,2,20.0,16.26440236,retention
0,145128,0,4635.58,0.0,175.23,0.096984,0,0.0,31.92,1,473.79,5,0,32.0,14.890478819999998,retention
3,10681,0,1601.23,0.0,6.87,0.0,0,0.0,21.9,1,146.64,6,1,13.2,0.0,retention
1,4306656,888994,1163.2,0.0,16.11,0.088444,1,279.15,16.08,2,99.28,5,1,13.2,0.0,retention
7,22806,49063,86.11,0.0,132.96,0.098837,1,14.99,35.85,2,7.31,12,2,19.8,16.26440236,retention
1,2698961,1210214,729.47,0.0,122.95,0.094787,1,91.24,42.44,2,57.37,5,0,20.785,14.481382186666666,retention
0,44091,0,4314.23,0.0,119.66,0.100572,0,405.77,24.18,1,601.81,3,0,20.0,16.26983288,retention
0,10792,0,1576.62,0.0,5.89,0.08291,0,0.0,3.7,1,71.32,6,1,13.856,0.0,retention
1,2946,0,36.95,0.0,16.22,0.0,0,6.64,12.36,1,3.63,5,1,10.392,0.0,retention
0,6626,0,993.99,0.0,18.16,0.0,0,0.0,9.4,1,91.28,6,0,12.6,0.0,retention
0,8733,0,1020.99,0.0,13.87,0.084428,0,195.12,34.68,1,111.68,4,0,13.856,0.0,retention
0,18884,0,1960.94,0.0,141.13,0.101734,0,355.77,20.26,1,210.96,3,2,15.001,16.29155496,retention
7,1267162,0,8586.54,0.0,139.05,0.098858,0,784.13,35.38,1,715.06,6,1,39.6,16.2752634,retention
0,9043,0,981.12,0.0,127.84,0.101397,0,60.85,18.02,1,115.33,4,0,17.320999999999998,16.22638536,retention
7,27279,0,982.3,0.0,132.48,0.098837,0,76.37,49.44,1,102.25,6,2,19.8,16.248109359999997,churn
7,3276,291,492.21,0.0,18.32,0.0,1,0.0,37.56,2,48.36,6,0,15.0,0.0,retention
1,20327,0,2984.99,0.0,19.2,0.0,0,0.0,12.98,1,226.85,6,0,15.0,0.0,retention
0,2504,0,379.87,0.0,17.53,0.0,0,0.0,28.6,1,40.29,3,0,13.85,0.0,retention
0,13211,0,1296.51,0.0,130.66,0.098837,0,125.75,25.0,1,143.07,4,0,20.0,16.258971839999997,retention
0,69482,0,1878.91,0.0,16.04,0.0,0,0.0,19.28,1,155.51,6,0,13.2,0.0,retention
1,902482,12773,1962.88,0.0,132.84,0.096521,1,186.8,21.16,2,206.99,5,1,23.1,16.25897136,retention
0,68275,0,6877.97,0.0,145.83,0.098142,0,530.45,39.54,1,719.65,4,0,50.0,16.25354036,retention
7,14755,0,1508.37,0.0,16.14,0.083332,0,315.07,10.98,2,111.75,6,2,10.35,0.0,retention
0,58017,0,5642.5,0.0,132.14,0.096984,0,280.31,9.96,1,528.6,6,2,26.4,16.248109359999997,retention
7,24241,0,2343.54,0.0,16.5,0.084198,0,587.77,22.95,1,209.6,5,2,13.856,0.0,retention
1,6906,0,709.15,30.0,16.59,0.107378,0,121.03,33.5,2,39.94,6,2,10.392,0.0,retention
0,19778,0,2010.79,0.0,144.83,0.099998,0,162.98,27.86,1,246.99,4,0,23.1,16.29155496,retention
7,471445,0,2563.17,0.0,0.0,0.100572,0,266.42,95.52,1,308.84,6,0,90.0,14.906772779999999,retention
1,5249,0,604.38,0.0,18.75,0.089695,0,215.52,14.64,1,50.5,6,2,10.392,0.0,retention
7,3192,0,344.7,0.0,39.1,0.084395,0,0.0,22.89,1,23.83,6,1,13.856,0.0,retention
0,25204,0,2441.54,0.0,145.38,0.096521,0,296.51,45.8,1,269.85,4,0,50.0,16.25897136,churn
2,6692,0,976.18,0.0,16.24,0.0,0,367.97,33.12,1,82.78,3,0,13.2,0.0,retention
2,21210,0,544.95,0.0,16.08,0.0,0,0.0,24.42,1,55.16,5,1,13.2,0.0,retention
0,146512,0,346.26,0.0,1.05,0.0,0,0.0,27.44,1,33.31,4,0,13.2,0.0,retention
0,69663,28307,7025.6,0.0,130.67,0.098142,1,510.17,10.83,2,725.75,4,0,15.78,16.26440236,retention
0,2790,0,305.35,0.0,18.74,0.103487,0,24.05,49.2,1,37.76,3,0,19.71,16.28069392,churn
7,8927,0,935.61,0.0,131.43,0.100123,0,102.1,22.18,1,104.66,6,2,15.01,16.29280296,retention
3,3040,0,456.17,0.0,18.32,0.0,0,0.0,24.4,1,45.55,6,0,15.0,0.0,retention
3,62774,0,6240.81,0.0,143.0,0.098283,0,516.95,69.12,1,658.65,3,2,69.28,16.22638536,retention
0,28777,91010,1295.83,0.0,17.25,0.084427,1,287.33,23.76,3,86.02,4,2,10.392,0.0,retention
0,10957,0,1274.63,0.0,38.2,0.0,0,237.09,16.92,1,121.97,3,2,13.2,0.0,retention
2,18065,2239,1282.34,0.0,19.13,0.0,1,0.0,30.36,2,131.08,4,1,12.1,0.0,retention
0,12255,0,1424.91,0.0,15.2,0.087381,0,261.32,9.2,1,128.93,4,0,13.856,0.0,retention
0,1460,0,218.64,0.0,18.42,0.0,0,17.39,19.48,1,21.3,4,0,13.856,0.0,retention
0,18766,0,2768.69,0.0,19.55,0.0,0,0.0,19.28,1,248.61,3,0,13.2,0.0,retention
3,6081,0,438.14,0.0,17.33,0.0,0,0.0,18.62,1,46.09,6,1,13.2,0.0,retention
7,2104,0,316.02,0.0,52.89,0.0,0,0.0,21.64,1,28.76,5,1,10.392,0.0,retention
7,7940,0,1168.23,0.0,1.6,0.0,0,0.0,18.62,1,104.77,7,2,13.2,0.0,retention
1,18013,5186,1396.9,0.0,132.87,0.098837,1,92.34,14.46,3,143.09,5,2,16.5,16.29155496,retention
7,7969,0,1180.84,0.0,16.61,0.0,0,0.0,4.28,1,104.36,6,0,13.856,0.0,retention
7,12784,0,1368.59,0.0,131.76,0.096077,0,120.55,1.9,1,111.45,12,2,15.001,16.22638536,retention
0,2156,0,324.55,0.0,13.74,0.0,0,28.19,25.56,1,46.05,4,0,13.856,0.0,retention
7,34175,0,3438.06,0.0,131.38,0.100123,0,228.6,13.21,1,403.17,6,1,27.6,16.24267836,retention
2,15870,0,1603.66,0.0,146.58,0.096074,0,159.57,29.64,1,169.29,4,0,19.8,16.24267836,churn
2,8257,0,1240.11,0.0,10.36,0.0,0,70.38,16.54,1,97.25,4,0,14.49,0.0,retention
1,2495,0,253.23,0.0,121.1,0.1000149999999999,0,0.0,43.32,1,30.02,4,1,17.32,16.28069392,retention
2,10561,2346,1095.47,0.0,132.5,0.101397,1,69.06,21.04,3,133.5,5,1,18.0,16.29280296,retention
1,391315,0,6508.61,0.0,131.49,0.098142,0,1078.94,14.72,1,767.64,6,1,25.2,16.25897136,retention
2,75671,0,7848.68,0.0,359.25,0.1000149999999999,0,578.38,62.88,1,788.15,3,0,63.0,16.22638536,retention
7,5880,0,887.74,0.0,19.05,0.0,0,0.0,16.92,1,93.9,5,1,13.2,0.0,retention
0,1891,0,281.99,0.0,29.32,0.0,0,23.44,19.02,1,27.71,6,0,10.32,0.0,retention
0,19625,0,416.91,0.0,71.37,0.0,0,0.0,26.73,1,33.81,4,0,13.2,0.0,churn
1,4422,0,650.07,0.0,14.97,0.0,0,64.88,10.08,1,61.0,6,0,10.392,0.0,retention
1,538899,0,609.71,0.0,18.54,0.0,0,0.0,22.44,1,57.53,6,1,13.8,0.0,retention
0,27076,24758,576.28,0.0,18.82,0.0,1,127.34,20.52,2,44.24,5,0,13.2,0.0,retention
1,64629,0,820.35,0.0,16.68,0.0,0,0.0,10.36,1,82.15,3,2,13.856,0.0,retention
0,28696,0,795.83,0.0,0.0,0.0,0,0.0,30.22,1,77.1,6,1,13.2,0.0,retention
7,50691,0,5400.84,0.0,132.11,0.100123,0,430.91,46.99,1,454.24,10,2,52.5,16.29155496,churn
0,635,0,94.62,0.0,5.94,0.0,0,0.0,25.56,1,16.52,4,0,13.86,0.0,retention
2,476,0,72.05,0.0,14.78,0.0,0,0.0,26.02,1,7.96,5,1,13.2,0.0,retention
1,8416,0,803.1,0.0,38.5,0.0868029999999999,0,0.0,19.2,1,95.38,6,1,10.392,0.0,retention
3,52761,0,5243.31,0.0,133.31,0.09781,0,895.75,3.48,1,492.51,5,1,20.78,16.24267836,retention
0,564,0,84.9,0.0,15.17,0.0,0,15.94,16.92,1,11.76,5,0,10.392,0.0,retention
0,19518,0,2037.69,0.0,129.96,0.098837,0,137.88,34.56,1,214.77,4,0,23.1,16.248109359999997,churn
0,2427,0,364.67,0.0,15.84,0.0,0,0.0,19.2,1,37.84,5,0,10.392,0.0,retention
7,659,0,66.56,0.0,129.51,0.099665,0,14.73,33.36,1,6.69,5,1,17.25,16.287371959999998,retention
0,12874,0,1897.54,0.0,0.0,0.0,0,0.0,19.28,1,167.43,4,0,13.2,0.0,retention
0,323290,0,4046.77,0.0,19.3,0.0,0,676.96,11.52,1,260.6,4,0,13.31,0.0,retention
0,11585,0,1212.99,0.0,128.29,0.099998,0,49.34,31.98,1,159.99,4,0,19.72,16.26440236,retention
0,23111,14630,2366.44,0.0,145.35,0.101397,1,208.92,12.2,2,295.04,5,0,36.46,16.23724784,retention
7,2319196,200558,4403.46,0.0,132.18,0.096984,1,699.86,7.14,2,490.39,6,2,19.0,16.24267836,retention
1,9209,0,985.69,0.0,131.76,0.098837,0,121.72,14.34,1,108.4,6,1,16.0,16.24267836,retention
0,58609,0,5638.24,0.0,159.42,0.095249,0,1261.16,20.65,1,459.12,3,0,23.1,16.248109359999997,retention
2,14178,0,1498.97,0.0,129.61,0.099419,0,87.28,12.3,1,181.08,4,0,19.72,16.25897136,retention
0,5430,0,829.15,0.0,16.63,0.0,0,0.0,27.32,1,93.96,3,5,13.2,0.0,retention
7,8698,0,874.08,0.0,16.36,0.084973,0,0.0,15.78,1,72.78,6,1,13.856,0.0,retention
0,11973,0,1641.53,24.0,128.9,0.130525,0,0.0,115.44,1,528.98,4,0,33.0,16.72439041,retention
1,50086,0,5071.55,0.0,145.38,0.098142,0,370.75,7.5,1,551.78,4,0,20.0,16.29155496,retention
0,25417,7357,4082.03,30.0,17.91,0.0,1,171.49,36.1,5,263.71,4,0,13.2,0.0,retention
0,85251,0,8573.21,0.0,130.79,0.098142,0,931.04,13.5,1,862.43,3,0,36.0,16.248109839999998,retention
1,3271328,0,6132.75,0.0,15.19,0.0868029999999999,0,748.55,21.54,1,438.05,5,2,13.0,0.0,retention
0,37854,2861,3704.5,0.0,130.66,0.100572,1,317.69,17.34,2,459.44,3,0,27.713,16.248109359999997,retention
0,18114,0,479.17,0.0,16.04,0.0,0,0.0,14.64,1,39.13,4,0,10.392,0.0,retention
1,26842,0,3944.32,0.0,14.01,0.0,0,249.39,13.32,2,319.21,4,0,12.5,0.0,retention
7,76923,1309724,5892.23,0.0,133.0,0.096984,1,688.94,8.7,2,558.79,12,2,23.1,16.248109359999997,retention
7,72253,29946,2412.91,0.0,131.76,0.097704,1,216.76,44.64,2,275.23,6,1,33.0,16.29155496,retention
3,9899,0,744.14,0.0,19.6,0.0,0,0.0,18.62,1,74.83,6,1,13.2,0.0,retention
0,761,0,0.0,0.0,16.57,0.0,0,0.0,26.04,2,0.0,6,1,10.392,0.0,retention
0,1325,0,194.18,0.0,18.05,0.0,0,0.0,21.52,1,13.81,4,0,13.2,0.0,retention
3,12284,0,1637.33,0.0,0.0,0.087381,0,403.68,17.45,1,124.36,6,0,13.856,0.0,retention
7,3871,28977,389.3,0.0,131.76,0.100123,1,11.34,43.26,3,54.69,6,2,23.1,16.27348306,churn
7,53899,0,3139.25,0.0,131.05,0.097105,0,422.02,12.36,1,359.0,12,2,19.8,16.248109359999997,retention
1,405534,0,717.12,0.0,131.43,0.103487,0,51.87,48.24,1,79.11,6,1,19.3,16.28069392,retention
0,39403,0,720.21,0.0,143.64,0.100572,0,0.0,31.2,1,121.05,5,0,27.713,16.248109359999997,churn
7,15984,0,2355.79,0.0,12.88,0.0,0,0.0,16.66,1,211.47,5,2,13.2,0.0,retention
0,54688,0,1982.58,0.0,145.4,0.1000149999999999,0,353.94,29.64,1,211.2,5,0,19.8,16.28069392,retention
7,6620,0,667.82,0.0,16.59,0.087899,0,155.03,23.76,1,80.57,6,1,10.392,0.0,retention
0,14382,0,2135.12,0.0,9.94,0.0,0,383.96,21.23,1,201.07,3,2,10.35,0.0,retention
7,2361,0,354.64,0.0,18.04,0.0,0,0.0,21.64,1,35.37,6,1,10.392,0.0,retention
7,11183,0,1635.55,0.0,13.78,0.0,0,143.97,4.92,1,124.08,4,0,10.5,0.0,retention
0,12490,0,1844.8,0.0,10.12,0.0,0,0.0,14.52,1,157.59,4,0,11.5,0.0,retention
0,3035,0,455.16,0.0,19.39,0.0,0,34.44,33.12,1,48.91,7,2,13.2,0.0,churn
3,25511,0,2374.21,0.0,143.07,0.100572,0,19.14,24.18,1,336.0,3,2,20.0,16.26983288,retention
0,10442,0,1572.08,0.0,18.29,0.0,0,0.0,14.56,1,130.6,3,1,13.2,0.0,retention
7,28464,0,2925.07,0.0,131.04,0.101176,0,230.51,47.16,1,351.34,6,0,31.5,16.29155496,retention
3,9043,0,1353.17,0.0,16.8,0.0,0,0.0,34.68,1,132.2,4,1,13.856,0.0,retention
3,7406,0,701.93,0.0,130.76,0.101397,0,0.0,37.44,1,105.45,3,2,15.001,16.29280296,retention
0,3921,0,401.7,0.0,131.76,0.098837,0,89.24,22.31,1,45.14,7,2,16.5,16.25354036,retention
0,423601,0,331.03,0.0,96.87,0.100123,0,94.81,39.48,1,33.05,5,0,19.745,16.348358559999998,retention
7,19742,0,607.03,0.0,16.79,0.0,0,0.0,9.919999999999993,1,44.99,6,1,13.2,0.0,retention
0,2816,0,537.38,28.0,18.52,0.0,0,0.0,48.6,1,48.48,4,0,13.85,0.0,retention
0,14878,0,212.15,0.0,15.98,0.0,0,0.0,21.64,1,20.45,6,1,10.392,0.0,retention
0,21153,0,1285.79,0.0,142.82,0.0966549999999999,0,93.76,2.1,2,109.7,5,0,16.5,16.237247359999998,retention
2,46597,0,538.27,0.0,15.97,0.0,0,0.0,25.56,1,55.46,5,1,13.856,0.0,retention
0,51321,0,370.27,0.0,16.41,0.0,0,0.0,33.12,1,36.15,6,1,13.2,0.0,churn
3,4566,0,459.76,0.0,131.83,0.099086,0,40.14,23.58,1,53.88,3,2,15.12,16.278914059999998,retention
1,318636,0,1327.88,0.0,16.28,0.0,0,0.0,17.22,1,139.89,6,2,10.392,0.0,retention
0,43708,65280,4486.51,0.0,117.18,0.101397,1,0.0,1.36,3,616.16,5,0,31.5,16.22638536,retention
0,10135,14967,1497.24,0.0,13.8,0.0,1,0.0,16.87,2,129.12,3,0,13.337,0.0,retention
7,19510,0,2885.1,0.0,0.0,0.0,0,494.45,9.2,1,235.63,4,1,13.856,0.0,retention
0,8253,0,936.93,0.0,23.53,0.0,0,0.0,33.12,2,85.26,3,2,13.2,0.0,churn
0,20061,0,2979.74,0.0,18.37,0.0,0,0.0,25.72,1,279.61,5,0,12.5,0.0,retention
0,32144,0,360.76,0.0,16.43,0.0,0,0.0,28.76,1,36.64,6,0,13.85,0.0,retention
7,3570,0,527.76,0.0,16.25,0.0,0,96.06,21.72,1,41.31,6,0,13.15,0.0,retention
1,7384,0,1101.35,0.0,15.87,0.0,0,97.32,24.42,1,124.66,3,0,13.2,0.0,retention
0,4593,0,306.62,0.0,17.76,0.0,0,45.85,22.52,1,31.35,4,0,13.856,0.0,churn
7,74470,0,397.4,0.0,132.15,0.1000149999999999,0,27.3,40.88,1,44.27,5,2,18.0,16.2752634,retention
0,4744,9596,315.8,30.0,15.15,0.0,1,0.0,30.72,3,23.2,6,1,10.35,0.0,retention
1,326401,0,2932.82,0.0,131.77,0.098837,0,573.89,35.04,1,335.34,6,2,33.0,16.26440236,retention
0,3803,0,380.49,0.0,126.64,0.096521,0,42.11,30.04,1,37.12,4,2,22.21,16.25354036,retention
7,2877,0,434.0,0.0,17.27,0.0,0,0.0,27.99,1,41.47,5,1,13.8,0.0,retention
0,3775,0,559.3,0.0,20.38,0.0,0,69.29,20.54,1,34.45,4,0,10.392,0.0,retention
0,616,0,93.07,0.0,13.62,0.0,0,0.0,28.02,1,11.06,3,2,13.856,0.0,retention
0,17675,7316,2626.9,0.0,0.0,0.0,1,0.0,30.86,2,296.17,6,0,15.0,0.0,retention
1,8041,0,1196.4,0.0,63.47,0.0,0,219.75,12.36,1,109.52,3,2,10.392,0.0,retention
3,27799,0,3464.56,30.0,79.46,0.1363359999999999,0,0.0,41.1,1,161.36,3,2,17.320999999999998,6.9964814,retention
0,4457,0,25.75,28.0,59.88,0.0,0,0.0,29.04,1,2.77,3,2,10.392,9.735833232,retention
0,46847,0,350.68,0.0,16.03,0.0,0,0.0,21.74,1,34.23,4,2,10.392,1.35219906,retention
2,1849,12199,279.45,0.0,19.88,0.0,1,53.6,30.22,3,30.0,4,0,13.2,0.0,churn
7,10056,0,984.21,0.0,0.36,0.083816,0,0.0,12.57,1,70.69,6,1,10.35,0.0,retention
1,183498,0,2270.6,0.0,64.38,0.097963,0,0.0,0.0,1,239.66,3,0,17.320999999999998,14.93392538,churn
0,7620,0,769.05,0.0,128.9,0.098841,0,72.33,28.25,1,87.16,3,0,31.5,16.248109839999998,retention
3,332350,0,0.0,0.0,131.39,0.098837,0,0.0,53.92,1,0.0,5,1,26.4,16.26983288,retention
0,18305,0,2278.74,0.0,28.0,0.08638,0,0.0,9.2,1,145.35,5,0,13.856,0.0,retention
0,7990,2439,628.38,0.0,17.89,0.0885389999999999,1,72.83,14.64,4,48.89,5,0,10.392,0.0,retention
7,27746,16507,2676.97,0.0,132.55,0.100123,1,198.11,9.48,3,314.83,10,2,19.8,16.24267836,retention
7,9155,0,1365.12,0.0,16.46,0.0,0,0.0,12.36,1,120.45,6,2,10.392,0.0,retention
7,3586,0,542.87,0.0,15.98,0.0,0,0.0,23.76,1,55.64,6,2,10.392,0.0,retention
7,2615,0,392.35,0.0,16.84,0.0,0,84.53,19.2,1,38.63,6,2,10.392,0.0,retention
0,17124,0,2564.28,0.0,18.32,0.0,0,0.0,8.98,1,207.31,3,0,10.392,0.0,retention
3,9533,0,1379.58,0.0,9.79,0.0,0,137.87,36.24,1,138.86,3,0,14.49,0.0,churn
0,34553,0,3485.83,0.0,147.81,0.101397,0,245.79,3.15,1,402.65,5,0,16.8,16.29155496,retention
0,23941,0,2472.35,0.0,130.66,0.098837,0,120.37,19.0,1,271.25,4,0,20.785,16.258971839999997,retention
3,11320,0,628.86,0.0,16.64,0.0,0,98.22,27.32,1,66.26,3,1,13.2,0.0,retention
3,4436,0,450.11,0.0,132.68,0.100572,0,139.07,23.38,1,57.08,6,1,17.25,16.25354036,churn
1,3150,0,468.32,0.0,20.22,0.0,0,0.0,14.53,1,40.51,6,0,15.0,0.0,retention
0,5698,0,532.73,0.0,16.73,0.0,0,0.0,24.42,2,63.1,7,2,13.2,0.0,retention
7,4312,0,291.48,0.0,149.57,0.098837,0,166.18,11.54,1,177.06,12,2,15.001,16.29155496,retention
0,36115,48222,3473.15,0.0,129.61,0.100598,1,258.77,24.6,3,416.71,4,0,16.44,16.29155496,retention
0,29034,0,4275.55,0.0,13.63,0.0,0,0.0,14.04,1,417.64,3,0,13.2,0.0,churn
0,4797,791,913.27,30.0,16.61,0.0,1,123.56,45.6,3,72.79,3,0,14.0,0.0,retention
0,52830,0,7603.39,28.0,153.03,0.1363359999999999,0,571.7,157.44,1,2450.54,6,0,45.0,16.6502637,churn
0,4266,0,634.96,0.0,13.62,0.0,0,0.0,17.67,1,71.38,5,0,13.856,0.0,retention
7,1770,0,260.57,0.0,17.46,0.0,0,52.68,13.4,1,21.27,4,2,13.856,0.0,retention
0,12337,0,1035.21,0.0,129.6,0.103487,0,100.75,71.51,1,112.94,4,0,31.5,16.2752634,retention
0,5429,0,791.05,0.0,18.42,0.0,0,0.0,37.56,1,79.9,4,0,15.0,0.0,retention
0,7875,0,662.7,0.0,18.27,0.0,0,53.81,17.13,1,64.26,5,0,10.392,0.0,retention
7,4412,0,668.1,0.0,16.33,0.0,0,97.03,23.76,1,73.41,5,2,10.392,0.0,retention
0,29814,0,2989.69,0.0,146.96,0.1000149999999999,0,239.07,22.44,2,329.7,6,0,15.001,16.28069392,retention
0,35015,0,1612.43,0.0,17.68,0.0,0,285.34,17.22,1,130.64,4,0,10.392,0.0,retention
0,67812,0,6443.66,0.0,131.03,0.096984,0,704.22,15.68,1,572.52,6,0,19.8,16.26983288,retention
0,44224,38315,6557.77,0.0,15.39,0.0,1,236.93,6.92,2,623.24,3,0,10.392,0.0,retention
2,9119,16897,1370.83,0.0,18.27,0.0,1,84.45,37.56,2,153.91,4,0,15.0,0.0,retention
0,6234,0,647.18,0.0,145.24,0.1000149999999999,0,72.15,44.91,1,70.16,5,0,19.8,16.2752634,retention
7,47386,0,5167.57,0.0,92.86,0.098142,0,220.69,21.39,1,944.17,6,1,31.177,16.26440236,churn
0,2687,0,129.31,0.0,0.0,0.100823,0,0.0,58.05,1,15.71,4,0,30.0,16.287371959999998,retention
0,38705,0,119.4,0.0,10.75,0.0,0,18.01,14.57,1,15.41,4,0,10.35,0.0,retention
0,8486,0,348.44,0.0,143.59,0.101397,0,21.65,30.9,1,47.87,3,0,19.8,16.27348306,retention
1,2,0,0.3,0.0,0.0,0.0,0,0.0,27.28,1,0.04,3,2,13.856,0.0,retention
0,8602,0,1268.94,0.0,15.87,0.0,0,101.7,24.42,1,126.93,5,0,13.2,0.0,retention
0,172067,0,5288.67,0.0,130.32,0.10175,0,476.67,24.96,1,537.52,3,0,25.0,16.28069392,retention
0,18567,5027,1627.92,0.0,143.13,0.094212,1,209.23,22.44,2,181.56,3,0,15.01,16.25897136,retention
0,74898,409715,1616.16,0.0,14.86,0.0,1,225.85,12.0,2,117.47,4,0,10.52,0.0,retention
7,73630,0,7338.13,0.0,148.76,0.09781,0,0.0,4.08,1,692.1,6,0,24.0,16.29155496,retention
1,342276,0,3858.77,0.0,17.81,0.087381,0,429.18,19.44,1,334.97,6,1,13.3,0.0,retention
1,7399,3772,878.15,0.0,16.82,0.0850679999999999,1,0.0,13.4,2,63.15,6,2,13.856,0.0,retention
3,3945,0,592.75,0.0,15.98,0.0,0,0.0,18.62,1,58.17,6,1,13.2,0.0,retention
0,107890,0,530.62,0.0,16.28,0.0,0,0.0,21.78,1,54.54,6,1,13.2,0.0,retention
0,17351,31864,1733.46,0.0,128.55,0.101397,1,133.73,5.76,3,221.15,3,0,17.320999999999998,16.237247359999998,retention
7,2711,0,409.39,0.0,16.08,0.0,0,0.0,34.68,1,42.57,6,1,13.856,0.0,retention
1,1628165,0,2948.74,0.0,16.43,0.083909,1,372.21,24.52,2,239.83,4,2,13.2,0.0,retention
0,23357,0,2383.88,0.0,133.16,0.101752,0,1.45,40.44,1,320.07,4,0,27.0,16.22638557818182,churn
7,13901,0,0.0,0.0,0.0,0.0,0,0.0,24.84,1,168.66,9,0,11.0,0.0,retention
1,13381,0,597.69,0.0,127.47,0.1000149999999999,0,0.0,78.72,1,68.33,6,0,31.5,16.28069392,retention
7,0,0,0.0,0.0,142.56,0.086393,0,0.0,0.0,1,0.0,7,2,30.0,8.36773104,retention
7,7926,0,1188.03,0.0,14.61,0.0,0,0.0,16.2,1,134.42,6,1,11.43,0.0,retention
7,2416,0,360.28,0.0,18.1,0.0,0,0.0,12.3,1,33.87,6,1,10.35,0.0,retention
0,10356,0,1163.59,0.0,37.63,0.0,0,0.0,25.9,1,132.74,4,0,13.943,5.40879624,retention
0,13830,7572,36.39,0.0,19.32,0.0,1,10.32,16.92,5,4.61,6,1,10.392,0.0,retention
1,4847,0,533.66,0.0,37.44,0.089695,0,0.0,19.2,1,57.04,6,2,10.392,0.0,retention
0,2479,0,368.99,0.0,19.87,0.0,0,100.44,26.04,1,29.57,3,0,10.392,0.0,retention
7,32162,0,1165.6,0.0,131.93,0.096521,0,91.94,31.32,1,143.94,4,2,17.320999999999998,14.89591078,churn
7,5100,0,765.66,0.0,19.4,0.0,0,117.6,21.78,1,73.67,6,1,13.2,0.0,retention
0,54372,0,1768.8,0.0,118.24,0.098861,0,0.0,22.97,2,253.38,3,0,17.0,16.29155496,churn
0,5674,0,553.0,0.0,126.88,0.101155,0,35.53,61.16,1,71.24,4,0,30.0,16.29155496,retention
7,7970,0,815.91,0.0,75.26,0.098837,0,56.45,45.87,1,91.0,11,0,25.3,16.26440236,retention
3,14,0,2.05,0.0,18.21,0.0,0,0.73,14.64,1,0.1,4,0,10.392,0.0,retention
3,4167,0,355.99,0.0,131.43,0.091587,0,28.08,0.0,1,50.15,3,2,15.01,7.63974016,churn
1,579813,0,2558.27,0.0,132.12,0.1000149999999999,0,212.55,40.2,1,305.54,5,1,29.7,16.2752634,retention
2,12859,0,1263.75,0.0,16.85,0.082403,0,0.0,23.4,1,131.84,4,0,10.392,0.0,churn
7,3911,0,586.44,0.0,15.98,0.0,0,0.0,17.13,1,54.46,6,1,10.392,0.0,retention
3,7433,0,937.91,0.0,0.0,0.087899,0,0.0,28.45,1,102.57,6,0,13.856,0.0,retention
7,57850,0,0.0,0.0,159.46,0.086393,0,0.0,0.12,1,0.0,7,2,40.0,8.36773104,retention
1,143308,0,7357.9,0.0,131.37,0.096984,0,0.0,54.93,1,790.7,6,1,80.0,16.26439996,retention
0,127378,0,4554.87,0.0,146.61,0.098142,0,235.37,16.17,1,582.93,4,0,15.2,16.26440236,retention
7,12785,0,1457.01,0.0,9.64,0.084198,0,0.0,26.88,1,116.38,6,2,14.49,0.0,retention
7,5608,0,904.86,30.0,19.09,0.0,0,327.28,44.88,2,440.6,7,2,13.8,0.0,churn
0,27030,11296,2775.51,0.0,128.9,0.101397,1,275.62,1.36,2,353.26,3,0,31.5,16.29155496,churn
